89.05     39.633
89.225     39.595
89.288     39.508
89.35     39.422
89.413     39.335
89.475     39.249
89.538     39.162
89.6     39.076
89.775     39.037
89.95     38.999
90.008     38.912
90.071     38.825
90.133     38.738
90.192     38.652
90.254     38.565
90.313     38.478
90.488     38.439
90.658     38.4
90.721     38.313
90.779     38.226
90.837     38.139
90.9     38.052
90.958     37.964
91.017     37.878
91.079     37.79
91.137     37.703
91.196     37.616
91.254     37.529
91.425     37.489
91.596     37.449
91.767     37.409
91.875     37.456
91.988     37.502
92.158     37.461
92.325     37.421
92.496     37.379
92.663     37.338
92.833     37.297
93     37.255
93.171     37.213
93.338     37.171
93.508     37.129
93.563     37.041
93.621     36.954
93.675     36.866
93.729     36.778
93.788     36.69
93.842     36.602
93.896     36.514
93.954     36.427
94.121     36.384
94.288     36.341
94.342     36.253
94.396     36.165
94.563     36.122
94.725     36.079
94.779     35.991
94.833     35.903
95     35.86
95.163     35.816
95.329     35.772
95.492     35.728
95.658     35.684
95.821     35.64
95.983     35.596
96.146     35.551
96.308     35.507
96.475     35.462
96.638     35.417
96.8     35.372
96.963     35.327
97.125     35.282
97.175     35.193
97.225     35.105
97.387     35.059
97.654     34.837
97.6     34.925
97.804     34.571
97.754     34.659
97.854     34.483
97.904     34.394
98.067     34.348
98.225     34.302
98.387     34.256
98.546     34.209
98.654     34.252
98.817     34.205
98.975     34.159
99.133     34.112
99.292     34.065
99.45     34.018
99.608     33.971
99.767     33.924
99.817     33.835
99.867     33.746
100.021     33.699
100.179     33.651
100.338     33.604
100.496     33.556
100.542     33.467
100.592     33.378
100.746     33.331
100.904     33.283
100.95     33.194
101     33.105
101.154     33.057
101.313     33.009
101.358     32.92
101.404     32.831
101.563     32.783
101.717     32.735
101.763     32.646
101.808     32.557
101.854     32.468
101.9     32.379
101.95     32.291
101.996     32.202
102.15     32.154
102.304     32.105
102.35     32.016
102.396     31.928
102.442     31.839
102.488     31.75
102.533     31.661
102.579     31.572
102.625     31.484
102.671     31.395
102.821     31.346
102.975     31.297
103.021     31.209
103.067     31.12
103.113     31.031
103.154     30.942
103.2     30.853
103.246     30.765
103.292     30.676
103.337     30.587
103.383     30.498
103.425     30.41
103.471     30.321
103.517     30.232
103.563     30.143
103.604     30.054
103.65     29.966
103.696     29.877
103.742     29.788
103.783     29.699
103.829     29.611
103.875     29.522
103.917     29.433
103.963     29.344
104.008     29.256
104.05     29.167
104.096     29.078
104.142     28.99
104.183     28.901
104.229     28.812
104.275     28.723
104.317     28.635
104.363     28.546
104.408     28.457
104.45     28.369
104.496     28.28
104.538     28.191
104.583     28.103
104.629     28.014
104.671     27.925
104.717     27.836
104.758     27.748
104.908     27.699
105.054     27.651
105.096     27.562
105.142     27.473
105.183     27.384
105.229     27.296
105.271     27.207
105.317     27.118
105.463     27.07
105.608     27.021
105.654     26.933
105.696     26.844
105.738     26.755
105.783     26.667
105.929     26.618
106.075     26.569
106.117     26.481
106.158     26.392
106.304     26.344
106.45     26.295
106.492     26.206
106.538     26.118
106.679     26.069
106.825     26.02
106.867     25.932
106.913     25.843
107.054     25.794
107.2     25.746
107.342     25.697
107.488     25.648
107.529     25.559
107.571     25.471
107.717     25.422
107.858     25.373
107.9     25.285
107.942     25.196
107.983     25.108
108.025     25.02
108.171     24.971
108.313     24.922
108.354     24.834
108.396     24.745
108.438     24.657
108.479     24.569
108.521     24.481
108.563     24.392
108.604     24.304
108.646     24.216
108.688     24.128
108.629     24
108.571     23.872
108.613     23.784
108.654     23.696
108.596     23.568
108.538     23.439
108.579     23.351
108.621     23.263
108.563     23.135
108.504     23.006
108.446     22.878
108.388     22.75
108.333     22.621
108.275     22.493
108.217     22.364
108.163     22.235
108.104     22.106
108.05     21.977
107.992     21.848
